modelrun_id,modelrun_alias,superdistrict,total_households,total_jobs,hh_growth,jobs_growth,hh_share_of_growth,jobs_share_of_growth
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,4.0,71189.0,35764.0,18431.800000000003,4622.0,0.019667916768126705,0.003467609808519217
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,5.0,174868.0,210697.0,69777.8,75566.20000000001,0.07445740311109014,0.056692794528888986
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,6.0,117904.0,151447.0,22752.800000000003,35712.600000000006,0.02427870184365245,0.026793025107685723
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,7.0,111256.0,239564.0,23623.0,74697.0,0.025207261244884226,0.056040685821497176
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,8.0,94309.0,221071.0,17585.399999999994,46847.79999999999,0.01876475349853054,0.03514709882898021
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,9.0,214581.0,628991.0,91815.2,237929.2,0.09797272711557778,0.1785040302148703
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,10.0,139343.0,204629.0,15508.600000000006,61633.0,0.01654867424723412,0.0462395489676471
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,11.0,164396.0,281716.0,50049.0,104571.20000000001,0.05340550387525761,0.07845350904557005
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,12.0,153705.0,148651.0,40401.8,34318.399999999994,0.04311132063512524,0.025747040340260898
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,13.0,86288.0,61335.0,11868.199999999997,8079.4000000000015,0.012664133171338732,0.006061489979868059
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,14.0,40946.0,58719.0,4128.0,11387.199999999997,0.004404841655119252,0.008543134230110345
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,15.0,135627.0,158183.0,49734.600000000006,23506.600000000006,0.05307001884222237,0.017635594271946744
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,16.0,162732.0,184227.0,50126.399999999994,41612.0,0.05348809465629109,0.03121899163827383
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,17.0,157811.0,197508.0,31192.199999999997,36694.20000000001,0.03328408475649484,0.02752946080393031
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,18.0,276507.0,380034.0,77320.0,90521.59999999998,0.08250541588513094,0.06791293553501797
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,19.0,113620.0,196898.0,34654.2,28358.399999999994,0.03697826155155851,0.02127560925874326
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,20.0,118332.0,114902.0,24522.199999999997,31585.0,0.026166765512394694,0.023696334011700446
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,21.0,111851.0,169549.0,23199.600000000006,46365.399999999994,0.024755466197215265,0.03478518299781845
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,22.0,69199.0,101180.0,6623.4000000000015,16227.399999999994,0.0070675940451833475,0.012174446431580424
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,23.0,58260.0,75926.0,1333.4000000000015,8514.199999999997,0.0014228236102073683,0.006387694381586826
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,24.0,120307.0,71294.0,19147.600000000006,16425.199999999997,0.020431721433033286,0.01232284392619858
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,25.0,55651.0,51551.0,3114.199999999997,8077.800000000003,0.0033230518125902035,0.006060289595685102
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,26.0,95300.0,98886.0,1769.800000000003,16100.199999999997,0.0018884904944840271,0.012079015889035285
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,27.0,39030.0,52184.0,3807.800000000003,5981.5999999999985,0.00406316764882827,0.0044876362679875685
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,28.0,15914.0,19533.0,260.0,-1275.4000000000015,0.0002774367321538288,-0.0009568562418402021
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,29.0,72876.0,83993.0,6998.800000000003,13064.399999999994,0.0074681700038393,0.009801436949895811
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,30.0,96708.0,133646.0,9383.800000000003,20946.199999999997,0.01001311848917346,0.015714679483168587
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,31.0,43637.0,40841.0,7908.800000000003,8774.599999999999,0.0084391985663777,0.006583056907363201
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,32.0,32278.0,26249.0,9266.0,-1116.0,0.009887418308220684,-0.0008372679676130347
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,33.0,52397.0,60157.0,8680.199999999997,1761.199999999997,0.009262332009391016,0.0013213228893907475
PBA50Plus_EIR/PBA50Plus_EIR_Alt2_Var4_v1,2050 EIR Alt2,34.0,46655.0,43534.0,5732.0,2917.0,0.006116412879637488,0.0021884504135548585
