year,geography,modelrun_id,modelrun_alias,superdistrict,jobs_office,job_spaces_office,job_spaces_office_vacant,job_spaces_office_vacant_percent,jobs,job_spaces,job_spaces_vacant,job_spaces_vacant_percent
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,18,254794.0,255155.0,361.0,0.0014148262820638435,363410.0,397493.0,34083.0,0.08574490619960604
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,19,132970.0,133052.0,82.0,0.0006163003938309834,180151.0,187357.0,7206.0,0.03846133317676948
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,2,84221.0,84269.0,48.0,0.000569604480888583,119396.0,140038.0,20642.0,0.1474028477984547
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,20,60425.0,60771.0,346.0,0.005693505125800135,123130.0,133945.0,10815.0,0.08074209563626862
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,21,100094.0,100552.0,458.0,0.004554857188320471,176404.0,189983.0,13579.0,0.07147481616776238
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,22,56312.0,56402.0,90.0,0.0015956880961668027,90210.0,93244.0,3034.0,0.03253828664578954
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,23,37305.0,37356.0,51.0,0.00136524253132027,68115.0,82458.0,14343.0,0.17394309830459143
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,24,29320.0,30518.0,1198.0,0.039255521331673114,80445.0,92375.0,11930.0,0.12914749661705008
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,25,16344.0,16566.0,222.0,0.013400941687794278,59917.0,64201.0,4284.0,0.06672793258671983
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,26,32418.0,33381.0,963.0,0.028848746292801295,117486.0,133818.0,16332.0,0.12204636147603462
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,27,6858.0,7192.0,334.0,0.046440489432703,60139.0,73145.0,13006.0,0.17781119693758973
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,28,2938.0,3043.0,105.0,0.0345054222806441,19916.0,23457.0,3541.0,0.15095707038410708
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,29,50277.0,51780.0,1503.0,0.02902665121668598,91073.0,97905.0,6832.0,0.06978193146417445
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,3,192953.0,193029.0,76.0,0.00039372322293541385,264858.0,284233.0,19375.0,0.06816590614038483
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,30,90832.0,94322.0,3490.0,0.037000911770318695,144283.0,154017.0,9734.0,0.06320081549439348
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,31,28772.0,30468.0,1696.0,0.05566495995798871,44556.0,46623.0,2067.0,0.044334341419471075
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,32,17544.0,17673.0,129.0,0.0072992700729927005,26271.0,28006.0,1735.0,0.06195101049775048
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,33,39822.0,40021.0,199.0,0.004972389495514855,56747.0,59385.0,2638.0,0.04442199208554349
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,34,29686.0,29772.0,86.0,0.002888620180034932,43007.0,45016.0,2009.0,0.044628576506131154
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,4,22786.0,22810.0,24.0,0.001052170100832968,32899.0,37024.0,4125.0,0.11141421780466725
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,5,123874.0,123938.0,64.0,0.0005163872258710001,205365.0,211537.0,6172.0,0.029176928858781207
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,6,100207.0,100274.0,67.0,0.0006681692163472086,142883.0,147289.0,4406.0,0.029913978640631684
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,7,169672.0,169787.0,115.0,0.0006773192293874089,223241.0,228000.0,4759.0,0.02087280701754386
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,8,144596.0,144683.0,87.0,0.0006013145981214103,209228.0,216122.0,6894.0,0.03189864983666633
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,9,361375.0,361712.0,337.0,0.0009316804529570487,632119.0,649964.0,17845.0,0.027455366758774333
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65_exog_p92,2050 Final Blueprint,Region,3135720.0,3151594.0,15874.0,0.005036816290423195,5435396.0,5857418.0,422022.0,0.07204915203251672
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,1,284237.4,358281.4,74044.0,0.20666437051993208,404694.0,528640.4,123949.0,0.2344675132661068
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,10,73700.0,109155.0,35455.0,0.324813338830104,144207.0,206432.6,62230.0,0.30145432455920235
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,11,91657.0,128753.0,37096.0,0.2881175584258231,180728.0,256035.4,75310.0,0.2941390135895271
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,12,34085.8,45169.8,11084.0,0.2453851909904405,114343.0,149210.8,34870.0,0.23369622038083035
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,13,18485.0,25840.0,7355.0,0.28463622291021673,52987.0,72203.0,19221.0,0.2662077753001953
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,14,7649.2,11460.2,3811.0,0.3325421894905848,47823.0,61687.2,13865.0,0.22476299783423467
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,15,55387.4,68784.4,13397.0,0.19476799972086695,134850.0,181090.2,46240.0,0.2553423652964103
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,16,30940.6,42661.6,11721.0,0.27474356329814165,142661.0,225686.8,83027.0,0.3678859375027693
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,17,52452.6,67725.6,15273.0,0.2255129522662036,160814.0,241708.0,80896.0,0.33468482631936053
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,18,187552.0,240640.0,53088.0,0.22061170212765957,289802.0,406621.4,116815.0,0.28728197778080544
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,19,117312.6,137867.6,20555.0,0.14909231755684438,168517.0,206464.2,37946.0,0.18378973206977287
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,2,72183.4,91784.4,19601.0,0.21355480887819717,111688.0,154284.0,42598.0,0.2761012159394364
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,20,35143.799999999996,48544.8,13401.0,0.27605428387798486,83524.0,123426.6,39904.0,0.3233014601390624
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,21,65493.6,80621.6,15128.0,0.18764202149299938,123178.0,154207.2,31029.0,0.20121628562090485
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,22,49334.600000000006,59226.6,9892.0,0.16701954864874904,84962.0,99989.6,15029.0,0.15030563178570572
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,23,35012.6,39640.6,4628.0,0.11674898967220476,67410.0,86766.4,19356.0,0.22308174592929983
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,24,16330.6,26464.6,10134.0,0.3829266265123977,55234.0,82234.0,26999.0,0.3283191867110927
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,25,10685.8,13549.8,2864.0,0.21136843348241305,43404.0,54222.4,10817.0,0.19949319838295612
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,26,22891.6,30271.6,7380.0,0.24379286195642122,83184.0,115678.40000000001,32492.0,0.2808821698778683
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,27,4331.4,7088.4,2757.0,0.3889453191129169,46203.0,72183.6,25980.0,0.3599155486841886
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,28,2316.4,2888.4,572.0,0.1980335133638,20809.0,24141.8,3333.0,0.1380592996379723
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,29,36356.4,47480.4,11124.0,0.23428614754719843,70956.0,91144.8,20189.0,0.22150468265880224
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,3,130846.59999999999,173387.6,42541.0,0.2453520320945673,192807.0,266635.0,73834.0,0.2769103831079941
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,30,65513.6,87262.6,21749.0,0.24923621345226935,112703.0,145128.8,32426.0,0.22342911951314973
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,31,18782.6,27704.6,8922.0,0.3220403831854638,32133.0,43377.2,11244.0,0.2592145182261649
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,32,18825.0,21859.0,3034.0,0.13879866416578984,27365.0,31224.0,3859.0,0.12359082756853702
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,33,34737.6,41248.6,6511.0,0.15784778150046305,58400.0,67979.8,9582.0,0.1409536362272322
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,34,25866.0,31053.0,5187.0,0.1670370012559173,41781.0,49572.2,7791.0,0.15716470118332454
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,4,18172.0,22353.0,4181.0,0.1870442446204089,31145.0,37460.4,6314.0,0.16855132353098204
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,5,63018.6,97689.6,34671.0,0.35490983687106914,135259.0,185158.8,49898.0,0.26948759659276256
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,6,66515.0,91911.0,25396.0,0.2763107789056805,115683.0,143150.8,27470.0,0.1918955395289443
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,7,107577.8,147545.8,39968.0,0.27088537931950624,165143.0,210319.4,45181.0,0.21482088670850147
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,8,110969.8,137698.8,26729.0,0.19411207650320847,174180.0,211961.8,37783.0,0.17825381743314125
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,9,175231.6,280206.6,104975.0,0.3746342877005753,393133.0,556473.8,163343.0,0.29353223817545404
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Region,2139596.0,2843819.9999999995,704224.0,0.24763311320688375,4111710.0,5542500.8,1430820.0,0.25815422525514115
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,1,437099.0,452238.0,15139.0,0.03347573622738469,562358.0,625122.0,62764.0,0.10040280137317195
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,10,110121.0,126219.0,16098.0,0.12754022769947473,192124.0,229050.0,36926.0,0.16121370879720584
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,11,156417.0,172832.0,16415.0,0.09497662469912979,265366.0,313913.0,48547.0,0.15465112945306503
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,12,45148.0,54252.0,9104.0,0.1678094816780948,144860.0,183943.0,39083.0,0.2124734292688496
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,13,22367.0,28619.0,6252.0,0.21845627030993395,59372.0,76184.0,16812.0,0.22067625748188596
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,14,11210.0,15368.0,4158.0,0.27056220718375845,55876.0,70358.0,14482.0,0.20583302538446233
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,15,70004.0,77698.0,7694.0,0.0990244279132024,151355.0,191629.0,40274.0,0.2101665196812591
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,16,51912.0,58736.0,6824.0,0.11618087714519204,179536.0,249699.0,70163.0,0.2809903123360526
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,17,77040.0,85166.0,8126.0,0.09541366272925815,196266.0,267345.0,71079.0,0.2658699433316501
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,18,283377.0,303918.0,20541.0,0.0675873097348627,400993.0,479551.0,78558.0,0.16381573596968832
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,19,157665.0,165505.0,7840.0,0.047370170085495905,208192.0,232200.0,24008.0,0.10339362618432386
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,2,103988.0,111300.0,7312.0,0.065696316262354,137325.0,174264.0,36939.0,0.2119714915300923
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,20,59815.0,67564.0,7749.0,0.11469125569830087,117827.0,149078.0,31251.0,0.20962851661546306
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,21,105426.0,118349.0,12923.0,0.10919399403459261,171369.0,213721.0,42352.0,0.19816489722582245
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,22,66839.0,71631.0,4792.0,0.06689840990632548,102966.0,112810.0,9844.0,0.08726176757379665
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,23,42057.0,44378.0,2321.0,0.05230068953084862,73014.0,91478.0,18464.0,0.20184087977437198
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,24,25164.0,34000.0,8836.0,0.25988235294117645,68445.0,98012.0,29567.0,0.30166714279884094
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,25,14843.0,17875.0,3032.0,0.1696223776223776,49428.0,65224.0,15796.0,0.24218079234637557
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,26,28558.0,36133.0,7575.0,0.20964215537043698,93914.0,136668.0,42754.0,0.31283109433078704
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,27,6237.0,8580.0,2343.0,0.27307692307692305,51470.0,77386.0,25916.0,0.33489261623549477
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,28,2965.0,3453.0,488.0,0.141326382855488,19395.0,24714.0,5319.0,0.21522214129643116
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,29,45533.0,55864.0,10331.0,0.18493126163540025,81352.0,103151.0,21799.0,0.21133096140609398
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,3,215739.0,228804.0,13065.0,0.057101274453243825,286414.0,331900.0,45486.0,0.13704730340463994
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,30,78858.0,100574.0,21716.0,0.21592061566607673,126267.0,158789.0,32522.0,0.20481267594102867
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,31,24663.0,32981.0,8318.0,0.25220581546951276,39019.0,49129.0,10110.0,0.20578477070569318
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,32,20890.0,23881.0,2991.0,0.12524601147355638,28782.0,33290.0,4508.0,0.13541604085310904
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,33,43855.0,48962.0,5107.0,0.10430537968220252,65237.0,75417.0,10180.0,0.13498282880517656
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,34,32345.0,35906.0,3561.0,0.09917562524369186,46359.0,53564.0,7205.0,0.1345119856620118
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,4,26725.0,28641.0,1916.0,0.06689710554799064,37433.0,45279.0,7846.0,0.17328121204090197
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,5,130819.0,138699.0,7880.0,0.05681367565735874,210688.0,232624.0,21936.0,0.09429809477955843
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,6,110023.0,117745.0,7722.0,0.06558240264979405,155002.0,170572.0,15570.0,0.09128110123584175
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,7,180726.0,193923.0,13197.0,0.0680527838368837,232549.0,255091.0,22542.0,0.08836846458714734
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,8,149848.0,159854.0,10006.0,0.06259461758854955,213744.0,237074.0,23330.0,0.0984080919881556
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,9,364800.0,393586.0,28786.0,0.07313776404648539,611110.0,679554.0,68444.0,0.100719000991827
2050,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69,2050 Final Blueprint,Region,3303076.0,3613234.0,310158.0,0.08583944466370017,5435407.0,6487783.0,1052376.0,0.16220887782467447
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,1,284237.4,358281.4,74044.0,0.20666437051993208,404694.0,528640.4,123949.0,0.2344675132661068
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,10,73700.0,109155.0,35455.0,0.324813338830104,144207.0,206432.6,62230.0,0.30145432455920235
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,11,91657.0,128753.0,37096.0,0.2881175584258231,180728.0,256035.4,75310.0,0.2941390135895271
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,12,34085.8,45169.8,11084.0,0.2453851909904405,114343.0,149210.8,34870.0,0.23369622038083035
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,13,18485.0,25840.0,7355.0,0.28463622291021673,52987.0,72203.0,19221.0,0.2662077753001953
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,14,7649.2,11460.2,3811.0,0.3325421894905848,47823.0,61687.2,13865.0,0.22476299783423467
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,15,55387.4,68784.4,13397.0,0.19476799972086695,134850.0,181090.2,46240.0,0.2553423652964103
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,16,30940.6,42661.6,11721.0,0.27474356329814165,142661.0,225686.8,83027.0,0.3678859375027693
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,17,52452.6,67725.6,15273.0,0.2255129522662036,160814.0,241708.0,80896.0,0.33468482631936053
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,18,187552.0,240640.0,53088.0,0.22061170212765957,289802.0,406621.4,116815.0,0.28728197778080544
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,19,117312.6,137867.6,20555.0,0.14909231755684438,168517.0,206464.2,37946.0,0.18378973206977287
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,2,72183.4,91784.4,19601.0,0.21355480887819717,111688.0,154284.0,42598.0,0.2761012159394364
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,20,35143.799999999996,48544.8,13401.0,0.27605428387798486,83524.0,123426.6,39904.0,0.3233014601390624
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,21,65493.6,80621.6,15128.0,0.18764202149299938,123178.0,154207.2,31029.0,0.20121628562090485
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,22,49334.600000000006,59226.6,9892.0,0.16701954864874904,84962.0,99989.6,15029.0,0.15030563178570572
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,23,35012.6,39640.6,4628.0,0.11674898967220476,67410.0,86766.4,19356.0,0.22308174592929983
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,24,16330.6,26464.6,10134.0,0.3829266265123977,55234.0,82234.0,26999.0,0.3283191867110927
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,25,10685.8,13549.8,2864.0,0.21136843348241305,43404.0,54222.4,10817.0,0.19949319838295612
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,26,22891.6,30271.6,7380.0,0.24379286195642122,83184.0,115678.40000000001,32492.0,0.2808821698778683
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,27,4331.4,7088.4,2757.0,0.3889453191129169,46203.0,72183.6,25980.0,0.3599155486841886
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,28,2316.4,2888.4,572.0,0.1980335133638,20809.0,24141.8,3333.0,0.1380592996379723
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,29,36356.4,47480.4,11124.0,0.23428614754719843,70956.0,91144.8,20189.0,0.22150468265880224
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,3,130846.59999999999,173387.6,42541.0,0.2453520320945673,192807.0,266635.0,73834.0,0.2769103831079941
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,30,65513.6,87262.6,21749.0,0.24923621345226935,112703.0,145128.8,32426.0,0.22342911951314973
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,31,18782.6,27704.6,8922.0,0.3220403831854638,32133.0,43377.2,11244.0,0.2592145182261649
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,32,18825.0,21859.0,3034.0,0.13879866416578984,27365.0,31224.0,3859.0,0.12359082756853702
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,33,34737.6,41248.6,6511.0,0.15784778150046305,58400.0,67979.8,9582.0,0.1409536362272322
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,34,25866.0,31053.0,5187.0,0.1670370012559173,41781.0,49572.2,7791.0,0.15716470118332454
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,4,18172.0,22353.0,4181.0,0.1870442446204089,31145.0,37460.4,6314.0,0.16855132353098204
2023,superdistrict,PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v69_no_ubi,2050 Final Blueprint,5,63018.6,97689.6,34671.0,0.35490983687106914,135259.0,185158.8,49898.0,0.26948759659276256
